Date,Close,High,Low,Open,Volume,Daily Return,20 Day MA,50 Day MA
2023-11-02,175.51304626464844,175.72060519042475,173.42748778366638,173.48679033388817,77334800,0.020693076757343,172.9495948791504,174.53689361572265
2023-11-03,174.60369873046875,174.77174274032964,171.34193765305042,172.22162738228718,79829200,-0.005181082281533245,172.90808029174804,174.54223022460937
2023-11-06,177.15380859375,177.35148879200258,174.16880291146146,174.33683183407777,63841300,0.01460513082954673,172.91994094848633,174.55448638916016
2023-11-07,179.7138214111328,180.32663456302825,176.89682951103612,177.1043884447924,70530000,0.014450791872352209,173.08945541381837,174.58670837402343
2023-11-08,180.77142333984375,181.32493395317235,179.4864793691692,180.23768527185777,49340300,0.005884922597530595,173.2421661376953,174.5623928833008
2023-11-09,180.29698181152344,181.98716487212562,179.7039261272927,180.84061367506283,53763500,-0.0026245383233409747,173.326180267334,174.4588070678711
2023-11-10,184.48348999023438,184.65175539538808,181.6430032262288,182.07848170612579,66133400,0.023220068004728756,173.71144409179686,174.43460205078125
2023-11-13,182.8999481201172,184.11729742228064,182.31601793716675,183.9094650326421,43627500,-0.008583650874129822,174.02395477294922,174.347294921875
2023-11-14,185.5128173828125,186.17592689168708,184.38453902262373,185.7701387274506,60108400,0.014285784602734442,174.54469985961913,174.30750091552736
2023-11-15,186.07691955566406,187.55160515956638,185.84928859059917,185.91857611582427,53790500,0.0030407719574843117,175.15839233398438,174.41321563720703
2023-11-16,187.75946044921875,188.99660829200764,186.7103463929358,187.62090049490251,54412900,0.009042179425435837,175.87498931884767,174.6583413696289
2023-11-17,187.7396697998047,188.42257785422723,186.63119011836693,188.29390964052354,50922700,-0.00010540427292826671,176.71810455322264,174.89081481933593
2023-11-20,189.4815673828125,189.93684445013852,187.92771748948175,187.93760923589429,46505100,0.009278260608774236,177.6423828125,175.13479949951173
2023-11-21,188.67990112304688,189.55085808280586,187.78916067013205,189.44198846283598,38134500,-0.004230840344200848,178.504833984375,175.42324157714845
2023-11-22,189.343017578125,190.94635649331246,188.8679569924961,189.52117473642568,39617700,0.0035145049956628593,179.51608428955078,175.76626251220702
2023-11-24,188.01678466796875,188.93721542830764,187.30418629136327,188.9075250877743,24048300,-0.007004393017075672,180.66908493041993,176.0525131225586
2023-11-27,187.838623046875,188.7095799535061,186.95777439426936,187.9672912540552,40552600,-0.0009475835969027235,181.7474479675293,176.34963134765624
2023-11-28,188.44236755371094,189.11538388382388,187.45264920500045,187.82874701011957,38415400,0.0032141659528950317,182.7536979675293,176.60031066894533
2023-11-29,187.42295837402344,190.11499348364924,187.02707707633283,188.93722623545,43014200,-0.005409660220899837,183.68525390625,176.8088558959961
2023-11-30,187.9969940185547,188.36320007044645,186.2550951920731,187.88812439803064,48794400,0.003062781899887179,184.48736495971679,177.09965270996094
2023-12-01,189.2737274169922,189.59042941044567,187.2843840288066,188.37308016671426,45704800,0.006791243685053239,185.17539901733397,177.4468231201172
2023-12-04,187.48233032226562,188.09596593756666,185.52269231677565,188.02667840765253,43389500,-0.009464584013712085,185.81933059692383,177.74116455078126
2023-12-05,191.4313201904297,192.40123993854135,188.22462732075607,188.25433276481266,66628400,0.021063264262696668,186.5332061767578,178.08898529052735
2023-12-06,190.3426513671875,192.75755159573393,190.1348038567878,192.4507413057332,41089700,-0.005686994281600355,187.06464767456055,178.49647705078124
2023-12-07,192.2725830078125,192.99507315570867,191.59956669458757,191.63916388460834,47477700,0.01013924954161749,187.63970565795898,178.97281341552736
2023-12-08,193.6977996826172,193.97491963358075,191.67876563770596,192.203315195023,53406400,0.007412479993295751,188.30974655151368,179.4725143432617
2023-12-11,191.19378662109375,191.50061200003438,189.45188773429211,191.12451418849048,60943700,-0.012927421300739539,188.64526138305663,179.91185546875
2023-12-12,192.7080535888672,192.71794533501543,189.748790485074,191.09480795445688,52696900,0.007920063693149126,189.13566665649415,180.3312710571289
2023-12-13,195.9246368408203,195.96421892707963,192.8466123940007,193.08413511536142,70404200,0.016691483267303076,189.65625762939453,180.84170532226562
2023-12-14,196.07310485839844,197.567574144968,194.14315707722483,195.98403383047588,66831600,0.0007577812569776743,190.15606689453125,181.3302001953125
2023-12-15,195.5386505126953,196.36010340669733,194.97450383643803,195.4990533238864,128538400,-0.002725791209809758,190.54502639770507,181.7832958984375
2023-12-18,193.87591552734375,194.60831249977454,192.39133809002112,194.0738561652729,55751900,-0.008503357167454761,190.85183868408203,182.15213439941405
2023-12-19,194.9151153564453,194.92500710230044,193.87590816937887,194.14313632648785,40714100,0.005360128545492282,191.12351608276367,182.5121047973633
2023-12-20,192.8268280029297,195.6475162401682,192.8268280029297,194.87553713507947,52242800,-0.010713829708366762,191.33086242675782,182.84217071533203
2023-12-21,192.67835998535156,195.05369307239374,191.51049958819766,194.08377332368417,46482500,-0.0007699551930391291,191.49762954711915,183.14139373779298
2023-12-22,191.60948181152344,193.4008696387368,190.98595440796598,193.17322354105164,37149600,-0.005547473903708688,191.67726440429686,183.40124938964843
2023-12-26,191.0651397705078,191.8964996004414,190.84740051477698,191.6193796571302,28919300,-0.002840893028201341,191.8385902404785,183.68698791503905
2023-12-27,191.16407775878906,191.51048519395766,189.12526053943682,190.51087517820892,48087700,0.0005178233371094798,191.97467575073242,183.97727478027343
2023-12-28,191.5896759033203,192.65857351066379,191.18388776405135,192.14391575114956,34049900,0.002226350000067878,192.18301162719726,184.30710998535156
2023-12-29,190.5504608154297,192.40122918172025,189.758683164504,191.9063700376295,42672100,-0.005424170603091527,192.31068496704103,184.64205780029297
